path,emotion,emotion_id,actor
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-02-02-01-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-02-02-02-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-01-01-01-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-01-01-02-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-01-02-01-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-01-02-02-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-02-01-01-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-02-01-02-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-02-02-01-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-02-02-02-02-15.wav,calm,1,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-01-01-01-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-01-01-02-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-01-02-01-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-01-02-02-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-02-01-01-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-02-01-02-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-02-02-01-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-07-02-02-02-15.wav,disgust,6,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-01-01-01-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-01-01-02-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-01-02-01-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-01-02-02-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-02-01-01-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-02-01-02-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-02-02-01-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-06-02-02-02-15.wav,fearful,5,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-01-01-01-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-01-01-02-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-01-02-01-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-01-02-02-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-02-01-01-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-02-01-02-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-02-02-01-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-03-02-02-02-15.wav,happy,2,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-01-01-01-01-15.wav,neutral,0,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-01-01-01-02-15.wav,neutral,0,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-01-01-02-01-15.wav,neutral,0,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-01-01-02-02-15.wav,neutral,0,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-01-01-01-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-01-01-02-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-01-02-01-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-01-02-02-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-02-01-01-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-02-01-02-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-02-02-01-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-04-02-02-02-15.wav,sad,3,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-01-01-01-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-01-01-02-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-01-02-01-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-01-02-02-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-02-01-01-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-02-01-02-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-02-02-01-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-08-02-02-02-15.wav,surprised,7,15
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-01-01-01-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-01-01-02-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-01-02-01-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-01-02-02-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-02-01-01-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-02-01-02-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-02-02-01-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-05-02-02-02-16.wav,angry,4,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-01-01-01-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-01-01-02-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-01-02-01-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-01-02-02-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-02-01-01-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-02-01-02-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-02-02-01-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-02-02-02-02-16.wav,calm,1,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-01-01-01-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-01-01-02-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-01-02-01-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-01-02-02-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-02-01-01-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-02-01-02-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-02-02-01-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-07-02-02-02-16.wav,disgust,6,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-01-01-01-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-01-01-02-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-01-02-01-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-01-02-02-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-02-01-01-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-02-01-02-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-02-02-01-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-06-02-02-02-16.wav,fearful,5,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-01-01-01-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-01-01-02-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-01-02-01-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-01-02-02-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-02-01-01-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-02-01-02-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-02-02-01-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-03-02-02-02-16.wav,happy,2,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-01-01-01-01-16.wav,neutral,0,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-01-01-01-02-16.wav,neutral,0,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-01-01-02-01-16.wav,neutral,0,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-01-01-02-02-16.wav,neutral,0,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-01-01-01-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-01-01-02-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-01-02-01-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-01-02-02-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-02-01-01-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-02-01-02-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-02-02-01-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-04-02-02-02-16.wav,sad,3,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-01-01-01-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-01-01-02-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-01-02-01-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-01-02-02-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-02-01-01-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-02-01-02-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-02-02-01-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_16\03-01-08-02-02-02-16.wav,surprised,7,16
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-01-01-01-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-01-01-02-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-01-02-01-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-01-02-02-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-02-01-01-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-02-01-02-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-02-02-01-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-05-02-02-02-17.wav,angry,4,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-01-01-01-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-01-01-02-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-01-02-01-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-01-02-02-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-02-01-01-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-02-01-02-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-02-02-01-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-02-02-02-02-17.wav,calm,1,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-01-01-01-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-01-01-02-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-01-02-01-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-01-02-02-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-02-01-01-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-02-01-02-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-02-02-01-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-07-02-02-02-17.wav,disgust,6,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-01-01-01-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-01-01-02-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-01-02-01-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-01-02-02-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-02-01-01-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-02-01-02-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-02-02-01-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-06-02-02-02-17.wav,fearful,5,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-01-01-01-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-01-01-02-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-01-02-01-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-01-02-02-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-02-01-01-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-02-01-02-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-02-02-01-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-03-02-02-02-17.wav,happy,2,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-01-01-01-01-17.wav,neutral,0,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-01-01-01-02-17.wav,neutral,0,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-01-01-02-01-17.wav,neutral,0,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-01-01-02-02-17.wav,neutral,0,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-01-01-01-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-01-01-02-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-01-02-01-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-01-02-02-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-02-01-01-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-02-01-02-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-02-02-01-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-04-02-02-02-17.wav,sad,3,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-01-01-01-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-01-01-02-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-01-02-01-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-01-02-02-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-02-01-01-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-02-01-02-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-02-02-01-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_17\03-01-08-02-02-02-17.wav,surprised,7,17
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-01-01-01-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-01-01-02-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-01-02-01-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-01-02-02-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-02-01-01-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-02-01-02-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-02-02-01-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-05-02-02-02-18.wav,angry,4,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-01-01-01-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-01-01-02-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-01-02-01-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-01-02-02-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-02-01-01-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-02-01-02-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-02-02-01-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-02-02-02-02-18.wav,calm,1,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-01-01-01-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-01-01-02-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-01-02-01-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-01-02-02-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-02-01-01-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-02-01-02-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-02-02-01-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-07-02-02-02-18.wav,disgust,6,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-01-01-01-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-01-01-02-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-01-02-01-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-01-02-02-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-02-01-01-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-02-01-02-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-02-02-01-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-06-02-02-02-18.wav,fearful,5,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-01-01-01-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-01-01-02-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-01-02-01-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-01-02-02-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-02-01-01-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-02-01-02-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-02-02-01-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-03-02-02-02-18.wav,happy,2,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-01-01-01-01-18.wav,neutral,0,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-01-01-01-02-18.wav,neutral,0,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-01-01-02-01-18.wav,neutral,0,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-01-01-02-02-18.wav,neutral,0,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-01-01-01-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-01-01-02-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-01-02-01-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-01-02-02-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-02-01-01-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-02-01-02-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-02-02-01-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-04-02-02-02-18.wav,sad,3,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-01-01-01-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-01-01-02-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-01-02-01-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-01-02-02-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-02-01-01-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-02-01-02-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-02-02-01-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_18\03-01-08-02-02-02-18.wav,surprised,7,18
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-01-01-01-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-01-01-02-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-01-02-01-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-01-02-02-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-02-01-01-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-02-01-02-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-02-02-01-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-05-02-02-02-19.wav,angry,4,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-01-01-01-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-01-01-02-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-01-02-01-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-01-02-02-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-02-01-01-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-02-01-02-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-02-02-01-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-02-02-02-02-19.wav,calm,1,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-01-01-01-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-01-01-02-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-01-02-01-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-01-02-02-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-02-01-01-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-02-01-02-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-02-02-01-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-07-02-02-02-19.wav,disgust,6,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-01-01-01-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-01-01-02-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-01-02-01-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-01-02-02-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-02-01-01-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-02-01-02-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-02-02-01-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-06-02-02-02-19.wav,fearful,5,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-01-01-01-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-01-01-02-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-01-02-01-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-01-02-02-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-02-01-01-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-02-01-02-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-02-02-01-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-03-02-02-02-19.wav,happy,2,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-01-01-01-01-19.wav,neutral,0,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-01-01-01-02-19.wav,neutral,0,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-01-01-02-01-19.wav,neutral,0,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-01-01-02-02-19.wav,neutral,0,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-01-01-01-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-01-01-02-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-01-02-01-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-01-02-02-19.wav,sad,3,19
